Provider,total_claims,unique_patients,unique_physicians,inpatient_claims,outpatient_claims,avg_claim_amount,total_claim_amount,max_claim_amount,avg_deductible,avg_hospital_stay,max_hospital_stay,avg_claim_duration,unique_diagnosis_1,unique_diagnosis_2,unique_diagnosis_3,avg_patient_age,deceased_patient_rate,chronic_alzheimer,chronic_heartfailure,chronic_kidney,chronic_cancer,chronic_diabetes,claims_per_patient,claims_per_physician,inpatient_ratio,diagnosis_diversity,PotentialFraud,FraudProbability,RiskCategory,PredictedFraud
PRV51793,25,12,1,0,25,200.0,5000,2000,0.0,0.0,0.0,2.12,25,14,8,65.12,0.0,1.64,1.28,1.56,1.76,1.28,2.0833333333333335,25.0,0.0,1.0,0,0.0032,Low,0
PRV51794,11,11,1,0,11,183.63636363636363,2020,800,0.0,0.0,0.0,3.1818181818181817,10,7,5,76.18181818181819,0.0,1.6363636363636365,1.3636363636363635,1.5454545454545454,1.8181818181818181,1.3636363636363635,1.0,11.0,0.0,0.9090909090909091,0,0.0006,Low,0
PRV51795,36,26,3,0,36,208.61111111111111,7510,2000,0.0,0.0,0.0,1.3611111111111112,34,20,14,74.05555555555556,0.0,1.5555555555555556,1.3888888888888888,1.6666666666666667,1.9722222222222223,1.2777777777777777,1.3846153846153846,12.0,0.0,0.9444444444444444,0,0.0028,Low,0
PRV51796,4,4,4,0,4,35.0,140,100,0.0,0.0,0.0,0.0,4,2,2,73.0,0.0,1.75,1.75,1.5,2.0,1.5,1.0,1.0,0.0,1.0,0,0.0002,Low,0
PRV51797,5,4,1,0,5,90.0,450,200,20.0,0.0,0.0,7.6,5,5,3,64.4,0.0,1.4,1.8,1.8,2.0,1.8,1.25,5.0,0.0,1.0,0,0.0024,Low,0
PRV51798,10,8,1,0,10,142.0,1420,600,0.0,0.0,0.0,0.1,10,6,5,76.1,0.0,1.6,1.6,1.9,1.8,1.4,1.25,10.0,0.0,1.0,0,0.0005,Low,0
PRV51799,3,3,1,0,3,243.33333333333334,730,700,0.0,0.0,0.0,1.0,3,1,1,82.33333333333333,0.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,2.0,1.3333333333333333,1.0,3.0,0.0,1.0,0,0.0022,Low,0
PRV51801,20,20,1,0,20,251.5,5030,3300,2.0,0.0,0.0,0.1,20,11,6,79.65,0.0,1.6,1.25,1.5,1.95,1.1,1.0,20.0,0.0,1.0,0,0.002,Low,0
PRV51802,24,22,1,0,24,205.41666666666666,4930,1600,8.333333333333334,0.0,0.0,1.9583333333333333,22,14,9,78.66666666666667,0.0,1.6666666666666667,1.5,1.6666666666666667,1.9583333333333333,1.25,1.0909090909090908,24.0,0.0,0.9166666666666666,0,0.0025,Low,0
PRV51803,5,5,3,2,3,6714.0,33570,21000,427.2,1.4,4.0,1.6,5,5,4,74.2,0.0,1.8,1.2,1.2,1.6,1.0,1.0,1.6666666666666667,0.4,1.0,0,0.0008,Low,0
PRV51805,3,3,2,3,0,22333.333333333332,67000,57000,1068.0,12.0,21.0,12.0,3,3,3,71.0,0.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.0,1.5,1.0,1.0,1,0.9158,Critical,1
PRV51806,1,1,1,1,0,13000.0,13000,13000,1068.0,4.0,4.0,4.0,1,1,1,69.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0,0.0015,Low,0
PRV51807,7,7,2,7,0,14000.0,98000,34000,1068.0,4.714285714285714,10.0,4.714285714285714,7,6,6,77.71428571428571,0.0,1.4285714285714286,1.1428571428571428,1.2857142857142858,1.7142857142857142,1.0,1.0,3.5,1.0,1.0,0,0.0067,Low,0
PRV51809,27,26,1,27,0,8963.703703703704,242020,33000,1068.0,5.888888888888889,32.0,5.888888888888889,26,24,23,74.03703703703704,0.0,1.4814814814814814,1.3703703703703705,1.4074074074074074,1.9259259259259258,1.1851851851851851,1.0384615384615385,27.0,1.0,0.9629629629629629,0,0.2284,Low,0
PRV51810,3,3,3,3,0,9666.666666666666,29000,14000,1068.0,4.666666666666667,7.0,4.666666666666667,3,3,3,83.33333333333333,0.0,1.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,1.0,1.0,1.0,0,0.0007,Low,0
PRV51811,15,15,1,15,0,13266.666666666666,199000,57000,1068.0,5.466666666666667,13.0,5.466666666666667,15,10,14,70.0,0.0,1.6666666666666667,1.2,1.5333333333333334,1.9333333333333333,1.3333333333333333,1.0,15.0,1.0,1.0,0,0.0111,Low,0
PRV51812,1,1,1,1,0,6000.0,6000,6000,1068.0,7.0,7.0,7.0,1,1,1,57.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0004,Low,0
PRV51813,10,10,2,10,0,11000.0,110000,30000,1068.0,8.1,27.0,8.1,10,9,9,76.3,0.0,1.6,1.1,1.5,2.0,1.2,1.0,5.0,1.0,1.0,0,0.1082,Low,0
PRV51815,5,5,1,0,5,162.0,810,500,0.0,0.0,0.0,0.0,4,4,4,64.4,0.0,2.0,1.4,1.8,1.8,1.6,1.0,5.0,0.0,0.8,0,0.0011,Low,0
PRV51816,7,7,1,7,0,9714.285714285714,68000,24000,915.4285714285714,3.857142857142857,11.0,3.857142857142857,7,7,7,72.57142857142857,0.0,1.4285714285714286,1.1428571428571428,1.2857142857142858,1.8571428571428572,1.1428571428571428,1.0,7.0,1.0,1.0,0,0.0177,Low,0
PRV51818,29,27,3,29,0,9206.896551724138,267000,35000,1068.0,6.0,18.0,6.0,26,27,27,73.13793103448276,0.0,1.4482758620689655,1.5172413793103448,1.4137931034482758,1.896551724137931,1.206896551724138,1.0740740740740742,9.666666666666666,1.0,0.896551724137931,1,0.8854,Critical,1
PRV51819,3,3,1,2,1,2350.0,7050,5000,712.0,4.0,7.0,4.0,3,2,2,78.33333333333333,0.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.0,3.0,0.6666666666666666,1.0,0,0.0007,Low,0
PRV51820,5,5,2,5,0,5000.0,25000,13000,1068.0,4.0,9.0,4.0,5,5,4,79.2,0.0,1.4,1.4,1.6,1.6,1.0,1.0,2.5,1.0,1.0,0,0.0012,Low,0
PRV51821,10,10,1,10,0,13800.0,138000,27000,961.2,11.5,35.0,11.5,10,10,10,72.9,0.0,1.5,1.4,1.3,2.0,1.2,1.0,10.0,1.0,1.0,0,0.1271,Low,0
PRV51822,1,1,1,1,0,600.0,600,600,1068.0,17.0,17.0,17.0,1,0,0,88.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0,0.0007,Low,0
PRV51823,11,11,2,8,3,4048.181818181818,44530,12000,776.7272727272727,3.727272727272727,8.0,3.8181818181818183,11,11,10,71.45454545454545,0.0,1.5454545454545454,1.3636363636363635,1.5454545454545454,1.8181818181818181,1.2727272727272727,1.0,5.5,0.7272727272727273,1.0,0,0.0033,Low,0
PRV51824,10,9,4,10,0,5990.0,59900,10000,961.2,6.9,15.0,6.9,10,9,10,65.5,0.0,1.8,1.1,1.1,1.8,1.1,1.1111111111111112,2.5,1.0,1.0,0,0.0624,Low,0
PRV51826,21,20,3,21,0,12619.047619047618,265000,57000,1017.1428571428571,5.809523809523809,21.0,5.809523809523809,19,21,19,68.52380952380952,0.0,1.6666666666666667,1.3333333333333333,1.380952380952381,1.8095238095238095,1.2380952380952381,1.05,7.0,1.0,0.9047619047619048,1,0.9704,Critical,1
PRV51827,18,17,1,18,0,7222.222222222223,130000,22000,1008.6666666666666,6.722222222222222,35.0,6.722222222222222,16,18,17,68.66666666666667,0.0,1.3888888888888888,1.2777777777777777,1.3333333333333333,1.8333333333333333,1.0,1.0588235294117647,18.0,1.0,0.8888888888888888,0,0.189,Low,0
PRV51828,11,11,3,11,0,10090.90909090909,111000,23000,1068.0,3.3636363636363638,10.0,3.3636363636363638,10,11,11,74.63636363636364,0.0,1.3636363636363635,1.2727272727272727,1.3636363636363635,1.6363636363636365,1.1818181818181819,1.0,3.6666666666666665,1.0,0.9090909090909091,0,0.004,Low,0
PRV51829,5,5,1,5,0,7200.0,36000,14000,1068.0,10.0,35.0,10.0,5,5,5,74.2,0.0,1.2,1.0,1.6,2.0,1.2,1.0,5.0,1.0,1.0,0,0.0138,Low,0
PRV51830,6,6,2,6,0,3333.3333333333335,20000,5000,1068.0,4.0,7.0,4.0,6,6,4,68.66666666666667,0.0,1.5,1.5,1.5,1.8333333333333333,1.3333333333333333,1.0,3.0,1.0,1.0,0,0.0021,Low,0
PRV51831,2,2,1,2,0,14000.0,28000,14000,534.0,4.0,6.0,4.0,2,2,2,66.0,0.0,1.5,1.5,1.5,2.0,1.0,1.0,2.0,1.0,1.0,0,0.0022,Low,0
PRV51833,3,3,1,3,0,5000.0,15000,10000,1068.0,3.3333333333333335,4.0,3.3333333333333335,3,3,3,80.0,0.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,1.3333333333333333,1.0,3.0,1.0,1.0,0,0.0011,Low,0
PRV51836,1794,644,4,0,1794,281.4938684503902,505000,5600,2.9264214046822743,0.0,0.0,1.5512820512820513,1107,454,349,74.0613154960981,0.0033444816053511705,1.5752508361204014,1.4866220735785953,1.6566332218506132,1.8556298773690079,1.3338907469342252,2.7857142857142856,448.5,0.0,0.617056856187291,1,0.9965,Critical,1
PRV51837,104,99,69,15,89,1926.0576923076924,200310,36000,145.8846153846154,1.0096153846153846,35.0,2.3653846153846154,93,51,39,73.78846153846153,0.0,1.6634615384615385,1.3846153846153846,1.6442307692307692,1.8365384615384615,1.4519230769230769,1.0505050505050506,1.5072463768115942,0.14423076923076922,0.8942307692307693,0,0.4013,Medium,0
PRV51838,200,169,96,0,200,270.0,54000,3300,4.35,0.0,0.0,1.045,172,83,48,73.275,0.005,1.63,1.44,1.63,1.81,1.32,1.183431952662722,2.0833333333333335,0.0,0.86,0,0.0183,Low,0
PRV51840,118,111,38,39,79,3225.423728813559,380600,57000,355.6949152542373,1.9661016949152543,23.0,2.9661016949152543,103,67,53,72.36440677966101,0.01694915254237288,1.5677966101694916,1.4067796610169492,1.6016949152542372,1.8983050847457628,1.3305084745762712,1.063063063063063,3.1052631578947367,0.3305084745762712,0.8728813559322034,1,0.9626,Critical,1
PRV51841,56,52,29,8,48,2362.6785714285716,132310,57000,159.53571428571428,0.8392857142857143,18.0,1.7678571428571428,53,38,27,72.71428571428571,0.017857142857142856,1.5714285714285714,1.3392857142857142,1.5178571428571428,1.875,1.2142857142857142,1.0769230769230769,1.9310344827586208,0.14285714285714285,0.9464285714285714,0,0.1175,Low,0
PRV51842,294,223,86,117,177,4151.700680272109,1220600,45000,419.5578231292517,1.9489795918367347,23.0,3.078231292517007,244,158,138,70.83333333333333,0.006802721088435374,1.6326530612244898,1.4081632653061225,1.5238095238095237,1.8673469387755102,1.2687074829931972,1.3183856502242153,3.4186046511627906,0.3979591836734694,0.8299319727891157,1,0.9983,Critical,1
PRV51843,50,36,12,0,50,376.2,18810,3100,1.0,0.0,0.0,1.6,48,34,23,71.8,0.0,1.64,1.46,1.62,1.88,1.44,1.3888888888888888,4.166666666666667,0.0,0.96,0,0.0029,Low,0
PRV51845,45,40,15,11,34,2450.6666666666665,110280,32000,262.6222222222222,1.1555555555555554,9.0,1.9777777777777779,40,22,16,72.06666666666666,0.0,1.6222222222222222,1.3555555555555556,1.6222222222222222,1.8888888888888888,1.3777777777777778,1.125,3.0,0.24444444444444444,0.8888888888888888,0,0.0904,Low,0
PRV51846,29,25,9,2,27,657.5862068965517,19070,10000,77.10344827586206,0.3103448275862069,6.0,1.2413793103448276,27,18,11,65.58620689655173,0.06896551724137931,1.5172413793103448,1.5172413793103448,1.6206896551724137,1.8275862068965518,1.3793103448275863,1.16,3.2222222222222223,0.06896551724137931,0.9310344827586207,0,0.0057,Low,0
PRV51847,42,38,23,0,42,224.28571428571428,9420,2700,0.0,0.0,0.0,0.8333333333333334,39,20,14,74.85714285714286,0.0,1.6666666666666667,1.4523809523809523,1.6904761904761905,1.8095238095238095,1.4523809523809523,1.105263157894737,1.826086956521739,0.0,0.9285714285714286,0,0.0055,Low,0
PRV51848,57,55,23,0,57,275.0877192982456,15680,3300,0.0,0.0,0.0,0.8947368421052632,49,31,20,74.2280701754386,0.0,1.5789473684210527,1.368421052631579,1.631578947368421,1.8596491228070176,1.368421052631579,1.0363636363636364,2.4782608695652173,0.0,0.8596491228070176,0,0.0017,Low,0
PRV51849,146,111,51,3,143,346.71232876712327,50620,9000,25.91780821917808,0.06164383561643835,6.0,1.0410958904109588,132,75,48,74.73287671232876,0.0,1.5342465753424657,1.452054794520548,1.7671232876712328,1.86986301369863,1.2945205479452055,1.3153153153153154,2.8627450980392157,0.02054794520547945,0.9041095890410958,0,0.0062,Low,0
PRV51851,472,336,7,53,419,1418.4110169491526,669490,57000,117.83474576271186,0.5360169491525424,19.0,1.7923728813559323,385,176,134,72.47669491525424,0.00211864406779661,1.576271186440678,1.4491525423728813,1.5995762711864407,1.8432203389830508,1.3241525423728813,1.4047619047619047,67.42857142857143,0.11228813559322035,0.815677966101695,1,0.9607,Critical,1
PRV51852,19,18,11,0,19,407.36842105263156,7740,3300,3.1578947368421053,0.0,0.0,0.15789473684210525,17,13,6,76.47368421052632,0.0,1.4736842105263157,1.368421052631579,1.736842105263158,1.7894736842105263,1.263157894736842,1.0555555555555556,1.7272727272727273,0.0,0.8947368421052632,0,0.005,Low,0
PRV51855,120,92,33,16,104,1209.75,145170,24000,144.06666666666666,0.5,10.0,2.058333333333333,104,64,41,70.59166666666667,0.008333333333333333,1.575,1.4166666666666667,1.6666666666666667,1.9,1.375,1.3043478260869565,3.6363636363636362,0.13333333333333333,0.8666666666666667,0,0.0297,Low,0
PRV51856,117,107,57,0,117,269.2307692307692,31500,2200,2.5641025641025643,0.0,0.0,1.7606837606837606,111,59,39,71.6068376068376,0.0,1.564102564102564,1.4700854700854702,1.6752136752136753,1.8461538461538463,1.3504273504273505,1.0934579439252337,2.0526315789473686,0.0,0.9487179487179487,0,0.0014,Low,0
PRV51857,57,47,24,26,31,6727.894736842105,383490,57000,468.42105263157896,2.3684210526315788,35.0,2.824561403508772,52,40,31,70.59649122807018,0.0,1.5614035087719298,1.4035087719298245,1.5614035087719298,1.7719298245614035,1.2982456140350878,1.2127659574468086,2.375,0.45614035087719296,0.9122807017543859,1,0.9782,Critical,1
PRV51858,61,59,19,0,61,235.7377049180328,14380,3300,3.278688524590164,0.0,0.0,1.5245901639344261,56,34,17,72.31147540983606,0.0,1.5901639344262295,1.459016393442623,1.6557377049180328,1.8360655737704918,1.360655737704918,1.0338983050847457,3.210526315789474,0.0,0.9180327868852459,0,0.0015,Low,0
PRV51859,65,60,16,0,65,238.46153846153845,15500,3400,2.4615384615384617,0.0,0.0,1.4307692307692308,63,35,27,74.1076923076923,0.0,1.7846153846153847,1.4153846153846155,1.6923076923076923,1.8461538461538463,1.323076923076923,1.0833333333333333,4.0625,0.0,0.9692307692307692,0,0.0021,Low,0
PRV51860,776,351,8,4,772,315.21907216494844,244610,10000,7.231958762886598,0.028350515463917526,11.0,1.2951030927835052,592,236,178,75.31572164948453,0.0,1.6198453608247423,1.4239690721649485,1.6353092783505154,1.8208762886597938,1.3170103092783505,2.2108262108262107,97.0,0.005154639175257732,0.7628865979381443,0,0.3174,Medium,0
PRV51861,21,20,11,0,21,131.42857142857142,2760,900,0.0,0.0,0.0,0.9047619047619048,20,8,9,75.14285714285714,0.0,1.4761904761904763,1.3333333333333333,1.7142857142857142,1.8095238095238095,1.380952380952381,1.05,1.9090909090909092,0.0,0.9523809523809523,0,0.0024,Low,0
PRV51862,20,20,17,8,12,4643.5,92870,24000,427.7,1.9,8.0,2.25,20,16,10,73.2,0.0,1.6,1.5,1.6,1.7,1.4,1.0,1.1764705882352942,0.4,1.0,0,0.0042,Low,0
PRV51863,73,66,46,19,54,3927.3972602739727,286700,36000,249.12328767123287,2.0547945205479454,35.0,3.8904109589041096,72,48,35,73.42465753424658,0.0,1.547945205479452,1.3287671232876712,1.5068493150684932,1.8356164383561644,1.2602739726027397,1.106060606060606,1.5869565217391304,0.2602739726027397,0.9863013698630136,0,0.523,Medium,1
PRV51864,133,75,13,6,127,684.8872180451128,91090,36000,50.661654135338345,0.12781954887218044,4.0,1.0300751879699248,115,70,45,72.74436090225564,0.03007518796992481,1.556390977443609,1.5488721804511278,1.6917293233082706,1.8646616541353382,1.3157894736842106,1.7733333333333334,10.23076923076923,0.045112781954887216,0.8646616541353384,0,0.0123,Low,0
PRV51865,28,27,11,0,28,416.7857142857143,11670,3300,0.0,0.0,0.0,0.9285714285714286,27,18,8,74.64285714285714,0.0,1.6428571428571428,1.5,1.8214285714285714,1.8928571428571428,1.2857142857142858,1.037037037037037,2.5454545454545454,0.0,0.9642857142857143,0,0.0013,Low,0
PRV51867,102,97,65,0,102,315.0,32130,3300,2.9411764705882355,0.0,0.0,1.4313725490196079,94,46,33,73.54901960784314,0.00980392156862745,1.6372549019607843,1.5196078431372548,1.5294117647058822,1.8627450980392157,1.3235294117647058,1.0515463917525774,1.5692307692307692,0.0,0.9215686274509803,0,0.001,Low,0
PRV51868,144,123,35,100,44,7636.875,1099710,57000,704.9305555555555,3.7847222222222223,35.0,4.138888888888889,117,99,93,71.92361111111111,0.0,1.5902777777777777,1.3611111111111112,1.5416666666666667,1.8402777777777777,1.2569444444444444,1.170731707317073,4.114285714285714,0.6944444444444444,0.8125,1,0.9968,Critical,1
PRV51869,21,21,11,2,19,1260.952380952381,26480,18000,105.04761904761905,0.42857142857142855,8.0,0.42857142857142855,18,11,8,72.9047619047619,0.0,1.619047619047619,1.4761904761904763,1.6666666666666667,1.8095238095238095,1.2380952380952381,1.0,1.9090909090909092,0.09523809523809523,0.8571428571428571,0,0.0125,Low,0
PRV51870,55,54,26,0,55,350.72727272727275,19290,3300,1.0909090909090908,0.0,0.0,1.1272727272727272,52,31,16,71.92727272727272,0.0,1.6363636363636365,1.490909090909091,1.6727272727272726,1.8363636363636364,1.4727272727272727,1.0185185185185186,2.1153846153846154,0.0,0.9454545454545454,0,0.0009,Low,0
PRV51871,30,29,17,0,30,197.33333333333334,5920,1100,0.6666666666666666,0.0,0.0,1.5333333333333334,28,15,11,74.43333333333334,0.0,1.5,1.4666666666666666,1.5333333333333334,1.8666666666666667,1.3,1.0344827586206897,1.7647058823529411,0.0,0.9333333333333333,0,0.0008,Low,0
PRV51872,24,23,19,0,24,368.3333333333333,8840,2600,4.583333333333333,0.0,0.0,0.0,21,14,9,76.41666666666667,0.0,1.5833333333333333,1.5416666666666667,1.6666666666666667,1.9166666666666667,1.4166666666666667,1.0434782608695652,1.263157894736842,0.0,0.875,0,0.0016,Low,0
PRV51873,144,130,69,26,118,2371.3888888888887,341480,78000,196.16666666666666,1.0902777777777777,28.0,1.7430555555555556,130,74,52,72.47222222222223,0.006944444444444444,1.625,1.4583333333333333,1.6180555555555556,1.8541666666666667,1.3263888888888888,1.1076923076923078,2.0869565217391304,0.18055555555555555,0.9027777777777778,1,0.9827,Critical,1
PRV51874,44,42,12,0,44,256.59090909090907,11290,2100,1.5909090909090908,0.0,0.0,0.6136363636363636,41,31,17,74.31818181818181,0.0,1.6136363636363635,1.4090909090909092,1.4772727272727273,1.8636363636363635,1.2272727272727273,1.0476190476190477,3.6666666666666665,0.0,0.9318181818181818,0,0.0022,Low,0
PRV51875,1,1,1,0,1,50.0,50,50,0.0,0.0,0.0,0.0,1,1,0,73.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0,0.0003,Low,0
PRV51876,61,57,38,18,43,3972.4590163934427,242320,39000,300.59016393442624,2.0491803278688523,27.0,3.540983606557377,59,40,33,74.24590163934427,0.0,1.5573770491803278,1.3934426229508197,1.4918032786885247,1.7868852459016393,1.3278688524590163,1.0701754385964912,1.605263157894737,0.29508196721311475,0.9672131147540983,1,0.8995,Critical,1
PRV51877,4,4,2,0,4,72.5,290,100,0.0,0.0,0.0,0.0,4,1,1,74.25,0.0,1.75,1.5,1.25,2.0,1.25,1.0,2.0,0.0,1.0,0,0.0005,Low,0
PRV51878,12,12,11,0,12,259.1666666666667,3110,1700,7.5,0.0,0.0,3.3333333333333335,12,7,3,72.75,0.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.0,1.25,1.0,1.0909090909090908,0.0,1.0,0,0.0008,Low,0
PRV51879,105,36,2,0,105,387.7142857142857,40710,11060,3.5238095238095237,0.0,0.0,1.9619047619047618,92,54,35,73.23809523809524,0.0,1.5523809523809524,1.4095238095238096,1.6571428571428573,1.9047619047619047,1.4666666666666666,2.9166666666666665,52.5,0.0,0.8761904761904762,0,0.0267,Low,0
PRV51884,44,44,17,5,39,1921.1363636363637,84530,51000,122.72727272727273,0.7045454545454546,16.0,1.2954545454545454,41,28,19,74.81818181818181,0.0,1.6818181818181819,1.5,1.6363636363636365,1.9090909090909092,1.3863636363636365,1.0,2.588235294117647,0.11363636363636363,0.9318181818181818,0,0.0039,Low,0
PRV51885,85,49,11,0,85,302.0,25670,3300,1.411764705882353,0.0,0.0,2.411764705882353,78,48,30,74.43529411764706,0.0,1.423529411764706,1.3529411764705883,1.5294117647058822,1.7647058823529411,1.423529411764706,1.7346938775510203,7.7272727272727275,0.0,0.9176470588235294,0,0.0017,Low,0
PRV51886,18,5,2,0,18,120.0,2160,700,2.7777777777777777,0.0,0.0,1.2222222222222223,18,10,7,70.33333333333333,0.0,1.6111111111111112,1.7777777777777777,1.6666666666666667,1.4444444444444444,1.0555555555555556,3.6,9.0,0.0,1.0,0,0.0006,Low,0
PRV51887,2,2,1,0,2,60.0,120,90,20.0,0.0,0.0,0.0,2,2,0,70.5,0.0,2.0,1.5,2.0,1.5,1.0,1.0,2.0,0.0,1.0,0,0.0002,Low,0
PRV51888,5,5,4,0,5,128.0,640,400,20.0,0.0,0.0,0.0,5,3,1,68.4,0.0,1.6,1.4,1.8,2.0,1.8,1.0,1.25,0.0,1.0,0,0.0012,Low,0
PRV51889,4,1,2,0,4,42.5,170,100,0.0,0.0,0.0,0.0,4,3,0,77.25,0.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,0.0,1.0,0,0.0038,Low,0
PRV51890,21,18,7,1,20,690.952380952381,14510,11000,53.714285714285715,0.09523809523809523,2.0,2.0476190476190474,21,16,11,71.0,0.047619047619047616,1.5238095238095237,1.1904761904761905,1.5714285714285714,1.8571428571428572,1.3333333333333333,1.1666666666666667,3.0,0.047619047619047616,1.0,0,0.012,Low,0
PRV51891,3,3,3,0,3,160.0,480,400,0.0,0.0,0.0,0.0,3,3,3,66.66666666666667,0.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,1.0,0.0,1.0,0,0.0004,Low,0
PRV51892,5,5,2,0,5,150.0,750,500,0.0,0.0,0.0,0.0,5,3,0,59.8,0.0,1.6,1.4,1.6,2.0,1.4,1.0,2.5,0.0,1.0,0,0.0006,Low,0
PRV51894,20,20,11,0,20,460.5,9210,3300,0.0,0.0,0.0,0.55,19,11,9,75.35,0.0,1.55,1.45,1.5,1.85,1.25,1.0,1.8181818181818181,0.0,0.95,0,0.004,Low,0
PRV51895,18,8,6,0,18,207.22222222222223,3730,1100,11.11111111111111,0.0,0.0,2.0,18,14,6,70.16666666666667,0.0,1.6111111111111112,1.3333333333333333,1.3888888888888888,2.0,1.1111111111111112,2.25,3.0,0.0,1.0,0,0.0189,Low,0
PRV51896,5,4,3,0,5,106.0,530,200,0.0,0.0,0.0,4.0,5,3,2,66.8,0.0,1.6,1.4,1.6,2.0,1.4,1.25,1.6666666666666667,0.0,1.0,0,0.001,Low,0
PRV51897,65,38,12,0,65,168.15384615384616,10930,1900,2.923076923076923,0.0,0.0,1.0307692307692307,62,31,20,74.92307692307692,0.0,1.7230769230769232,1.4461538461538461,1.676923076923077,1.9076923076923078,1.2,1.7105263157894737,5.416666666666667,0.0,0.9538461538461539,0,0.0014,Low,0
PRV51898,59,49,17,1,58,212.20338983050848,12520,6000,18.10169491525424,0.05084745762711865,3.0,0.6949152542372882,56,35,22,75.38983050847457,0.0,1.5593220338983051,1.4915254237288136,1.5932203389830508,1.7966101694915255,1.2881355932203389,1.2040816326530612,3.4705882352941178,0.01694915254237288,0.9491525423728814,0,0.0016,Low,0
PRV51899,23,16,4,0,23,239.1304347826087,5500,1600,0.0,0.0,0.0,2.0,22,11,7,75.08695652173913,0.043478260869565216,1.7391304347826086,1.5217391304347827,1.5217391304347827,1.9130434782608696,1.5217391304347827,1.4375,5.75,0.0,0.9565217391304348,0,0.0008,Low,0
PRV51901,7,7,6,0,7,514.2857142857143,3600,3300,0.0,0.0,0.0,0.42857142857142855,7,3,2,76.57142857142857,0.0,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.8571428571428572,1.5714285714285714,1.0,1.1666666666666667,0.0,1.0,0,0.0007,Low,0
PRV51902,4,1,2,0,4,325.0,1300,1100,0.0,0.0,0.0,1.0,4,2,1,76.0,0.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,0.0,1.0,0,0.0016,Low,0
PRV51905,257,85,1,0,257,321.16731517509726,82540,3300,2.6070038910505837,0.0,0.0,1.11284046692607,214,93,78,72.09338521400778,0.019455252918287938,1.5914396887159532,1.5525291828793775,1.5719844357976653,1.9105058365758756,1.2879377431906616,3.023529411764706,257.0,0.0,0.8326848249027238,0,0.0207,Low,0
PRV51906,22,8,1,0,22,124.0909090909091,2730,1200,0.0,0.0,0.0,0.8181818181818182,20,16,12,70.04545454545455,0.0,1.8636363636363635,1.5,1.6363636363636365,2.0,1.3636363636363635,2.75,22.0,0.0,0.9090909090909091,0,0.0019,Low,0
PRV51908,22,22,2,0,22,648.6363636363636,14270,3300,7.2727272727272725,0.0,0.0,3.4545454545454546,22,13,11,71.5,0.0,1.7727272727272727,1.4090909090909092,1.5909090909090908,1.8181818181818181,1.4090909090909092,1.0,11.0,0.0,1.0,0,0.0062,Low,0
PRV51909,16,16,6,0,16,216.25,3460,700,0.0,0.0,0.0,2.0,16,8,4,76.4375,0.0,1.5625,1.625,1.75,1.875,1.3125,1.0,2.6666666666666665,0.0,1.0,0,0.0006,Low,0
PRV51910,82,49,3,0,82,340.8536585365854,27950,3300,1.4634146341463414,0.0,0.0,2.024390243902439,74,45,32,67.95121951219512,0.0,1.5853658536585367,1.3414634146341464,1.7439024390243902,1.9024390243902438,1.4024390243902438,1.6734693877551021,27.333333333333332,0.0,0.9024390243902439,0,0.0021,Low,0
PRV51911,93,56,2,0,93,274.6236559139785,25540,3300,2.2580645161290325,0.0,0.0,1.7419354838709677,81,39,32,71.6236559139785,0.010752688172043012,1.5591397849462365,1.4301075268817205,1.7956989247311828,1.8387096774193548,1.4193548387096775,1.6607142857142858,46.5,0.0,0.8709677419354839,0,0.0031,Low,0
PRV51913,1,1,1,0,1,70.0,70,70,0.0,0.0,0.0,0.0,1,0,0,76.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0,0.0018,Low,0
PRV51914,11,11,3,0,11,152.72727272727272,1680,500,0.0,0.0,0.0,0.0,10,5,3,76.54545454545455,0.0,1.5454545454545454,1.7272727272727273,1.6363636363636365,1.9090909090909092,1.3636363636363635,1.0,3.6666666666666665,0.0,0.9090909090909091,0,0.0002,Low,0
